date,location,latitude,longitude,precipitationCorrected,temperature2m,temperature2mMax,temperature2mMin,dewPoint2m,earthSkinTemperature,relativeHumidity2m,specificHumidity2m,surfacePressure,windSpeed10m,windDirection10m,shortwaveDownwardIrradiance,longwaveDownwardIrradiance,surfaceSoilWetness,rootZoneSoilWetness,cloudFraction
2015-04-01,VINH,18.737,105.671,0.0,30.83,38.53,24.53,20.74,31.03,58.42,15.49,99.6,2.56,215.4,21.64,35.86,0.53,0.57,24.3
2015-04-02,VINH,18.737,105.671,0.0,31.56,39.44,25.14,18.72,31.29,50.09,13.7,99.35,3.96,232.5,23.83,35.13,0.51,0.56,14.77
2015-04-03,VINH,18.737,105.671,0.0,31.55,40.21,24.79,17.21,31.23,45.94,12.51,99.25,3.71,230.0,25.46,33.91,0.49,0.56,6.41
2015-04-04,VINH,18.737,105.671,0.0,32.16,40.6,25.58,17.44,31.36,46.14,12.8,99.48,2.11,206.1,22.9,34.45,0.46,0.55,14.44
2015-04-05,VINH,18.737,105.671,0.0,30.0,38.28,24.12,20.41,31.13,63.48,15.44,99.72,1.94,87.6,19.96,37.01,0.45,0.55,52.13
2015-04-06,VINH,18.737,105.671,0.03,28.38,35.72,23.92,22.24,29.8,72.32,16.89,99.93,2.92,91.6,11.5,37.87,0.45,0.55,71.12
2015-04-07,VINH,18.737,105.671,2.25,26.44,32.56,20.08,21.42,27.79,75.81,16.0,100.31,4.02,63.6,7.72,36.43,0.46,0.55,96.44
2015-04-08,VINH,18.737,105.671,2.53,21.63,24.73,19.55,17.91,22.81,80.5,12.81,100.61,3.8,15.2,7.27,34.22,0.52,0.56,87.97
2015-04-09,VINH,18.737,105.671,1.91,24.2,29.77,20.77,20.51,25.59,81.52,15.09,100.43,2.87,59.3,9.33,36.39,0.54,0.56,92.5
2015-04-10,VINH,18.737,105.671,1.7,21.64,24.63,19.47,18.37,22.71,82.45,13.18,100.66,4.47,28.6,7.24,35.08,0.55,0.56,97.48
2015-04-11,VINH,18.737,105.671,0.51,22.33,26.99,19.92,18.34,23.82,79.26,13.11,100.81,4.48,27.8,7.94,35.19,0.53,0.56,97.2
2015-04-12,VINH,18.737,105.671,0.08,22.24,27.5,17.58,15.1,22.73,65.52,10.66,101.04,4.01,17.8,13.11,32.98,0.52,0.56,59.14
2015-04-13,VINH,18.737,105.671,0.0,22.82,29.24,16.94,12.52,23.37,55.36,9.07,100.88,3.13,24.5,24.07,29.83,0.5,0.56,14.61
2015-04-14,VINH,18.737,105.671,0.0,23.2,30.82,16.97,14.13,24.56,62.3,10.18,100.62,3.62,124.2,25.35,30.54,0.48,0.55,22.25
2015-04-15,VINH,18.737,105.671,0.0,25.13,33.48,18.89,15.85,26.49,62.77,11.44,100.35,3.07,110.2,25.45,31.15,0.45,0.55,5.9
2015-04-16,VINH,18.737,105.671,0.0,25.74,34.13,20.81,18.79,27.5,69.5,13.63,100.16,2.79,97.6,17.39,35.62,0.44,0.55,67.67
2015-04-17,VINH,18.737,105.671,0.0,31.78,40.4,25.64,17.47,31.83,46.33,12.73,99.56,2.46,218.7,20.86,35.53,0.41,0.55,34.81
2015-04-18,VINH,18.737,105.671,0.0,33.39,41.23,27.18,17.79,33.32,41.99,12.88,99.52,3.74,224.8,19.89,36.51,0.38,0.54,48.85
2015-04-19,VINH,18.737,105.671,0.0,34.52,43.23,27.64,17.65,34.74,39.58,12.8,99.52,3.26,233.5,24.5,35.83,0.35,0.54,4.52
2015-04-20,VINH,18.737,105.671,0.09,32.35,42.91,25.1,20.72,33.85,59.94,15.81,99.72,3.63,23.4,23.07,37.16,0.32,0.54,38.34
2015-04-21,VINH,18.737,105.671,0.75,26.59,32.0,23.25,20.93,28.35,72.58,15.52,100.19,3.85,44.0,9.71,36.38,0.33,0.54,94.04
2015-04-22,VINH,18.737,105.671,6.19,26.3,32.96,21.76,22.18,27.74,80.09,16.77,100.34,3.85,40.9,7.62,36.67,0.43,0.55,98.93
2015-04-23,VINH,18.737,105.671,5.47,24.31,27.85,22.08,21.21,25.34,83.87,15.75,100.59,3.83,15.9,7.59,35.92,0.56,0.56,98.34
2015-04-24,VINH,18.737,105.671,4.45,25.4,30.11,22.62,21.98,26.64,82.87,16.5,100.56,3.99,50.6,6.44,36.37,0.58,0.56,97.43
2015-04-25,VINH,18.737,105.671,1.91,25.36,29.53,22.26,21.76,26.39,81.74,16.28,100.51,4.1,62.0,7.28,35.84,0.56,0.56,91.98
2015-04-26,VINH,18.737,105.671,0.31,26.0,30.99,22.19,21.41,27.39,77.62,15.95,100.42,3.24,88.1,11.8,35.6,0.53,0.56,73.47
2015-04-27,VINH,18.737,105.671,0.09,27.65,33.8,23.51,20.96,29.32,69.89,15.6,100.18,3.06,104.0,20.1,36.04,0.5,0.56,65.22
2015-04-28,VINH,18.737,105.671,0.46,29.46,36.49,24.75,22.31,31.0,69.13,17.02,99.92,2.31,107.7,19.82,36.22,0.48,0.55,78.14
2015-04-29,VINH,18.737,105.671,3.21,29.77,36.46,24.84,21.83,30.62,65.65,16.51,99.93,1.66,171.8,20.0,36.67,0.5,0.55,81.42
2015-04-30,VINH,18.737,105.671,10.58,30.29,37.29,25.02,22.39,30.89,66.22,17.15,99.78,2.35,193.8,22.61,36.75,0.61,0.57,72.73
2015-05-01,VINH,18.737,105.671,0.53,32.35,39.4,27.02,22.12,33.18,58.07,16.87,99.56,2.71,221.6,24.22,36.37,0.53,0.56,43.63
2015-05-02,VINH,18.737,105.671,0.05,33.19,40.93,27.25,21.57,33.86,53.94,16.33,99.58,3.26,217.6,23.49,37.17,0.51,0.56,87.15
2015-05-03,VINH,18.737,105.671,0.01,32.47,38.98,28.02,22.27,32.84,57.52,17.01,99.67,2.43,210.8,23.54,36.96,0.49,0.55,25.94
2015-05-04,VINH,18.737,105.671,1.47,32.23,38.33,26.96,22.44,32.55,59.77,17.22,99.65,2.48,190.3,24.05,36.98,0.48,0.55,49.43
2015-05-05,VINH,18.737,105.671,1.43,32.29,39.21,27.41,21.92,32.61,57.03,16.69,99.44,2.86,216.4,22.89,36.87,0.49,0.55,80.58
2015-05-06,VINH,18.737,105.671,0.02,34.32,41.82,28.72,20.96,34.87,48.56,15.76,99.4,3.2,228.4,22.92,36.29,0.43,0.55,69.77
2015-05-07,VINH,18.737,105.671,0.05,34.21,40.57,28.84,21.78,35.16,50.71,16.54,99.48,2.22,204.2,21.66,36.69,0.39,0.54,78.16
2015-05-08,VINH,18.737,105.671,0.13,34.34,40.76,29.09,20.91,34.89,47.78,15.66,99.42,3.3,228.8,23.72,36.4,0.37,0.54,44.04
2015-05-09,VINH,18.737,105.671,1.75,30.18,35.01,26.69,22.97,31.13,67.22,17.76,99.61,2.47,145.9,13.13,36.35,0.38,0.54,98.78
2015-05-10,VINH,18.737,105.671,0.02,32.86,39.58,26.88,21.15,34.26,53.03,15.91,99.57,2.21,207.1,23.73,36.62,0.38,0.54,37.45
2015-05-11,VINH,18.737,105.671,13.95,33.22,41.29,27.29,22.58,34.86,58.83,17.48,99.75,3.1,88.4,22.29,38.01,0.42,0.54,75.72
2015-05-12,VINH,18.737,105.671,40.85,27.18,28.71,25.95,25.76,27.23,91.95,20.86,99.96,2.7,114.7,8.77,36.71,0.78,0.63,98.46
2015-05-13,VINH,18.737,105.671,2.39,30.09,35.02,26.21,24.42,30.21,73.61,19.32,99.76,2.51,186.4,21.46,36.62,0.61,0.63,72.29
2015-05-14,VINH,18.737,105.671,1.5,29.5,33.87,26.55,24.02,29.27,73.53,18.84,99.82,2.96,213.5,20.33,37.25,0.6,0.62,82.62
2015-05-15,VINH,18.737,105.671,0.52,30.38,34.47,26.21,23.3,30.17,67.34,18.04,99.74,3.32,215.3,19.43,37.0,0.57,0.61,94.01
2015-05-16,VINH,18.737,105.671,0.25,31.12,36.68,25.81,23.41,31.07,65.98,18.22,99.57,2.11,226.5,17.53,37.7,0.56,0.6,99.07
